ds,yhat
2019-09-19,5.626144749806464
2019-09-20,4.446788756700229
2019-09-21,4.342851538994438
2019-09-22,3.862958652112023
2019-09-23,4.588451149668192
2019-09-24,4.681489877634041
2019-09-25,3.9290638015693578
2019-09-26,3.23334955655982
2019-09-27,1.9730068550358753
2019-09-28,1.8231690524975885
2019-09-29,1.3327140602382777
2019-09-30,2.0824589235020516
2019-10-01,2.2332878821262705
2019-10-02,1.5702023423469225
2019-10-03,0.9927387233480881
2019-10-04,-0.12366282308340115
2019-10-05,-0.10758152235983043
2019-10-06,-0.41424804071833776
2019-10-07,0.5327552534918512
2019-10-08,0.8897329055680381
2019-10-09,0.4373402873862743
2019-10-10,0.07021168131547673
2019-10-11,-0.8406588915590276
2019-10-12,-0.6280379398562241
2019-10-13,-0.7509893214507375
2019-10-14,0.36351001327159593
2019-10-15,0.8688804493745528
2019-10-16,0.5431602613147211
2019-10-17,0.27957814452053475
2019-10-18,-0.5519429242439067
2019-10-19,-0.28459629297182687
2019-10-20,-0.3772362952962698
2019-10-21,0.7439820114392948
2019-10-22,1.2338740506996413
2019-10-23,0.8723931395632146
2019-10-24,0.5551376187290828
2019-10-25,-0.34522099461644906
2019-10-26,-0.15883243055582552
2019-10-27,-0.34130188030853326
2019-10-28,0.6845774652296719
2019-10-29,1.0770021044539733
2019-10-30,0.6192339155088475
2019-10-31,0.21001977406392203
2019-11-01,-0.7750613495540722
2019-11-02,-0.6635652897715038
2019-11-03,-0.90887916614006
2019-11-04,0.06799564325543261
2019-11-05,0.4265836360221188
2019-11-06,-0.0490130301530417
2019-11-07,-0.45970480987609885
2019-11-08,-1.4300635545999594
2019-11-09,-1.2882717671395705
2019-11-10,-1.4887885304439963
2019-11-11,-0.45409028537324614
2019-11-12,-0.02647819425750808
2019-11-13,-0.42396523522923835
2019-11-14,-0.7497986148179191
2019-11-15,-1.6310359876060034
2019-11-16,-1.3984195678581641
2019-11-17,-1.508966497508013
2019-11-18,-0.387635777551805
2019-11-19,0.12093445503915579
2019-11-20,-0.2033957426346884
2019-11-21,-0.46573347860197734
2019-11-22,-1.2946810333027639
2019-11-23,-1.0221717937920551
2019-11-24,-1.1060333679679215
2019-11-25,0.028361250852494413
2019-11-26,0.5363604594529969
2019-11-27,0.19820382240789003
2019-11-28,-0.09046200650207037
2019-11-29,-0.957140429613478
2019-11-30,-0.7323593638412067
2019-12-01,-0.8722809827457252
2019-12-02,0.1995938794804215
2019-12-03,0.6406343080387852
2019-12-04,0.23318770245899967
2019-12-05,-0.12496704218366839
2019-12-06,-1.0592389411879417
2019-12-07,-0.8981593679847
2019-12-08,-1.096047818956055
2019-12-09,-0.07476682198266682
2019-12-10,0.32444302274632797
2019-12-11,-0.11496415647359826
2019-12-12,-0.4944130105258918
2019-12-13,-1.4388434811727802
2019-12-14,-1.2766525639401345
2019-12-15,-1.4623574387811111
2019-12-16,-0.4183381083156902
2019-12-17,0.01334895062568553
2019-12-18,-0.38492669091171194
2019-12-19,-0.7159058735534181
2019-12-20,-1.6060332618956266
2019-12-21,-1.3853512084296822
2019-12-22,-1.5101117969188427
2019-12-23,-0.40446670443376154
2019-12-24,0.08777201589143768
2019-12-25,-0.2527141428222188
2019-12-26,-0.5302381617502122
2019-12-27,-1.3726568122598906
2019-12-28,-1.1112259967928262
2019-12-29,-1.2031808891550333
2019-12-30,-0.07340134719964131
2019-12-31,0.4338437002036042
2020-01-01,0.09905816630468789
2020-01-02,-0.18196972449093507
2020-01-03,-1.0367256060858339
2020-01-04,-0.7958411043376594
2020-01-05,-0.9156980748685161
2020-01-06,0.17987542464490447
2020-01-07,0.6478247487882157
2020-01-08,0.26999030989003425
2020-01-09,-0.05642420888830968
2020-01-10,-0.957454916165221
2020-01-11,-0.7622949958045199
2020-01-12,-0.9259429830200534
2020-01-13,0.1290596516049205
2020-01-14,0.5608529931589409
2020-01-15,0.15221859732443344
2020-01-16,-0.19885131223484653
2020-01-17,-1.1178208375450065
2020-01-18,-0.933541794955037
2020-01-19,-1.1009087778889943
2020-01-20,-0.04259610349062082
2020-01-21,0.3991317811383366
2020-01-22,0.006523634500316011
2020-01-23,-0.3231966075684871
2020-01-24,-1.2164268754421599
2020-01-25,-1.0030866587050247
2020-01-26,-1.1392364772315056
2020-01-27,-0.048776642433501105
2020-01-28,0.42478195259449103
2020-01-29,0.06246098922763044
2020-01-30,-0.23968446365043072
2020-01-31,-1.1091264752985142
2020-02-01,-0.8767305027155042
2020-02-02,-0.9993458163040949
2020-02-03,0.09851971613083288
2020-02-04,0.5729470369263651
2020-02-05,0.2047609780545137
2020-02-06,-0.10996357613099339
2020-02-07,-0.9984635357339173
2020-02-08,-0.7911617413549883
2020-02-09,-0.944271538606917
2020-02-10,0.11850851546082658
2020-02-11,0.5542170217311516
2020-02-12,0.14475546960358876
2020-02-13,-0.21263833355923278
2020-02-14,-1.1439872087459362
2020-02-15,-0.9784851287652981
2020-02-16,-1.1711383629444807
2020-02-17,-0.14449583827977097
2020-02-18,0.2595395490135737
2020-02-19,-0.17619405612520034
2020-02-20,-0.5536709111908976
2020-02-21,-1.4982968878132872
2020-02-22,-1.3388370398507865
2020-02-23,-1.5300681232646438
2020-02-24,-0.49451438980412904
2020-02-25,-0.074258297338688
2020-02-26,-0.48683895555121065
2020-02-27,-0.8347933513590566
2020-02-28,-1.744258103416806
2020-02-29,-1.5448749208000938
2020-03-01,-1.692417079831145
2020-03-02,-0.610496067767246
2020-03-03,-0.14234094463145758
2020-03-04,-0.5066642458277346
2020-03-05,-0.8071702410369013
