ds,yhat
2019-09-19,1.9008684776173816
2019-09-20,0.6210886427466538
2019-09-21,0.7762871988812388
2019-09-22,0.7252708220948384
2019-09-23,0.9844319903523623
2019-09-24,1.111050873027149
2019-09-25,1.1655067093965559
2019-09-26,1.249444448523037
2019-09-27,0.01851532183829674
2019-09-28,0.22788841984131297
2019-09-29,0.23416467463674667
2019-09-30,0.5515998517234831
2019-10-01,0.7354652196093019
2019-10-02,0.8443113273490794
2019-10-03,0.9781794055581228
2019-10-04,-0.2086219340406783
2019-10-05,0.0380216560368859
2019-10-06,0.07396124965192508
2019-10-07,0.4130147536288499
2019-10-08,0.6103249679332569
2019-10-09,0.7247912405450717
2019-10-10,0.8567211233119453
2019-10-11,-0.33888173055633564
2019-10-12,-0.10699357023956768
2019-10-13,-0.09067936910576924
2019-10-14,0.22509365329271785
2019-10-15,0.396768116410806
2019-10-16,0.484401541929351
2019-10-17,0.5898110868847659
2019-10-18,-0.6307220381597547
2019-10-19,-0.4209896800316033
2019-10-20,-0.42300195870575047
2019-10-21,-0.1208317243786205
2019-10-22,0.042672835872217374
2019-10-23,0.12807538014252356
2019-10-24,0.23748541375082016
2019-10-25,-0.9727407665417476
2019-10-26,-0.7465335223444628
2019-10-27,-0.7262446346243793
2019-10-28,-0.3964750563701858
2019-10-29,-0.20076528977868435
2019-10-30,-0.07938132722953406
2019-10-31,0.06884987587107289
2019-11-01,-1.1007255648191951
2019-11-02,-0.8330874110815689
2019-11-03,-0.7716412699122284
2019-11-04,-0.4020124212273582
2019-11-05,-0.16870419296346822
2019-11-06,-0.012854805972231376
2019-11-07,0.1659524825695181
2019-11-08,-0.9775557438222044
2019-11-09,-0.6888261904983874
2019-11-10,-0.611568432452402
2019-11-11,-0.23154394630813102
2019-11-12,0.00677469903297101
2019-11-13,0.16244075240325284
2019-11-14,0.3362118138831694
2019-11-15,-0.8167111801866616
2019-11-16,-0.5411869010225869
2019-11-17,-0.4802461844910406
2019-11-18,-0.11890635500879426
2019-11-19,0.09914287944877315
2019-11-20,0.2337491496467655
2019-11-21,0.38644921141697103
2019-11-22,-0.7868174876654535
2019-11-23,-0.5302350174670851
2019-11-24,-0.4862439010388603
2019-11-25,-0.13937230958153263
2019-11-26,0.06706516827869885
2019-11-27,0.19316871512385939
2019-11-28,0.34060106723921674
2019-11-29,-0.8346983614842908
2019-11-30,-0.5770346958900611
2019-12-01,-0.529081381936534
2019-12-02,-0.17569848106787322
2019-12-03,0.03938467307789528
2019-12-04,0.17578935048547184
2019-12-05,0.3346557528912344
2019-12-06,-0.8286212280341038
2019-12-07,-0.5588913001199961
2019-12-08,-0.4993511286356405
2019-12-09,-0.13534247526919496
2019-12-10,0.08898331927691794
2019-12-11,0.23290077013757376
2019-12-12,0.3972909875785714
2019-12-13,-0.7626137270197143
2019-12-14,-0.49172417664541795
2019-12-15,-0.43319564025786716
2019-12-16,-0.07222902865636849
2019-12-17,0.14725775033163885
2019-12-18,0.28485475479865696
2019-12-19,0.44182708874372956
2019-12-20,-0.726156824255059
2019-12-21,-0.4635379278176489
2019-12-22,-0.4129876647805052
2019-12-23,-0.059229538395978165
2019-12-24,0.15426922990524594
2019-12-25,0.2875032369049434
2019-12-26,0.44207814148156394
2019-12-27,-0.7260766371283329
2019-12-28,-0.46123332784650495
2019-12-29,-0.40599631334329744
2019-12-30,-0.045129337615637144
2019-12-31,0.17775116653456632
2020-01-01,0.32238403190546505
2020-01-02,0.49001907421003355
2020-01-03,-0.6638598559489617
2020-01-04,-0.38404636084458066
2020-01-05,-0.31372495475980666
2020-01-06,0.06172134502128729
2020-01-07,0.29803922589030296
2020-01-08,0.45433576157287864
2020-01-09,0.6312572718208971
2020-01-10,-0.5162648701206004
2020-01-11,-0.23350415649275946
2020-01-12,-0.16403279268242826
2020-01-13,0.20648765066298602
2020-01-14,0.43383786828191206
2020-01-15,0.5769119182502618
2020-01-16,0.7364709965706877
2020-01-17,-0.4322995325136948
2020-01-18,-0.17428369325309523
2020-01-19,-0.1325370090799981
2020-01-20,0.20791013874217926
2020-01-21,0.40337753266825616
2020-01-22,0.5137551377634667
2020-01-23,0.6406640111199454
2020-01-24,-0.5598226787813648
2020-01-25,-0.33170054572319235
2020-01-26,-0.31716408105762356
2020-01-27,-0.0004377562537224433
2020-01-28,0.17552240442996123
2020-01-29,0.271224282666355
2020-01-30,0.3887788844999276
2020-01-31,-0.8153967198024454
2020-02-01,-0.585114085748458
2020-02-02,-0.5625525039952762
2020-02-03,-0.23209394746607626
2020-02-04,-0.037023105407752555
2020-02-05,0.0826750437159392
2020-02-06,0.2284667221592992
2020-02-07,-0.9440104309906341
2020-02-08,-0.6794602317908747
2020-02-09,-0.6210413163779975
2020-02-10,-0.2541731673258903
2020-02-11,-0.02320491373487399
2020-02-12,0.13081969276463806
2020-02-13,0.3083467193258764
2020-02-14,-0.8359354616700202
2020-02-15,-0.5475784856319144
2020-02-16,-0.4704595052506091
2020-02-17,-0.09056298726903828
2020-02-18,0.1473702689109606
2020-02-19,0.3020927938964802
2020-02-20,0.47404384192499865
2020-02-21,-0.6818952296872731
2020-02-22,-0.4108866279582893
2020-02-23,-0.35623123028858433
2020-02-24,-0.0031660184460994834
2020-02-25,0.20446561908624367
2020-02-26,0.32643719694623574
2020-02-27,0.4643018498381891
2020-02-28,-0.7258863961174513
2020-02-29,-0.4880948165240161
2020-03-01,-0.4644449327674722
2020-03-02,-0.13904793234105756
2020-03-03,0.045288081102833444
2020-03-04,0.14924665976207355
2020-03-05,0.2751343355052473
