ทวีวัฒนา,สะพานสูง,บางขุนเทียน,สวนหลวง,มีนบุรี,หนองจอก,จอมทอง,หนองแขม,บางแค,ยานนาวา,ตลิ่งชัน,ทุ่งครุ,พระโขนง,ภาษีเจริญ,คลองเตย,บางกอกใหญ่,สัมพันธวงศ์,ธนบุรี,บางกอกน้อย,บางนา,บางบอน,ประเวศ,สายไหม,คลองสาน,ป้อมปราบศัตรูพ่าย,บางรัก,ราชเทวี,จตุจักร,บางคอแหลม,พระนคร,สาทร,ดอนเมือง,หลักสี่,ปทุมวัน,พญาไท,ราษฎร์บูรณะ,ดุสิต,ห้วยขวาง,ดินแดง,บางพลัด,บางซื่อ,บึงกุ่ม,ลาดกระบัง,วังทองหลาง,วัฒนา,คลองสามวา,คันนายาว,บางกะปิ,บางเขน,ลาดพร้าว
0.21219775588351109,-1.7383329669033536,-0.9991657079951377,-1.2257741474770096,-1.789868456537759,-1.3624059419494596,-0.12970783936812946,0.31848224494119126,-0.7709537042076855,0.8232040312020192,-0.8419922047771475,-1.0122600248870506,-0.15226829598662928,-0.6292527067366027,5.597125278240586,-0.6952363138088833,-0.45104835959249767,0.5318763836231355,1.3657412161623608,-0.03152235426201422,-0.535642536347936,-0.3436287727607281,-1.136733888897088,0.28201663152562073,-1.0524894012332413,-0.3312231128412888,-0.9379971065283623,3.418866506663841,1.0247876682418697,-2.238352248079441,0.37168385889880184,-1.151024909661729,-4.830698267622621,0.28248682644677103,-2.9765432810281727,0.28528152078449764,-0.5406700404343319,1.2840518281844062,-3.053957907598242,-1.2848261515326365,-1.0392052645032157,-0.9569909541525878,0.07527249001415726,1.3853450859603242,35.387001585883056,-0.7161997546819405,-0.8732530229230093,-0.11063154691855903,-0.8555310592131797,-0.16214554425785277
0.30866250510457593,-1.702042933463812,-0.5937834717785382,-1.5383987323839916,-1.3862617352070208,-0.46921418778103696,-0.1016638592518131,1.0128290864424394,0.2744107697348097,0.23292488831372715,0.4283068836177062,-1.017869338647715,-0.23218355941001612,0.2225058530215387,4.845793367200568,-0.19576789583570608,-0.4638715712190846,0.4623703864941735,2.718858246971573,-0.594863267161065,-0.07693088062489073,0.03369729162930746,-0.6111547568831694,0.15687242056855855,-0.07614165925831884,-0.11512385213343457,-0.7247941832380649,3.302577261622617,-0.010546642330113265,-0.8909877226012877,0.028190013965274652,-0.6803550321301681,-5.375973819322128,0.46925942977095847,-2.319605147851062,-0.6716503435359158,0.517643252513242,1.360808151596327,-2.99386718245903,-0.3041880564424906,-0.30102471850043244,-1.0611192446348099,0.1775870684992178,1.0445849017063669,31.890694045406725,-0.8431747887390975,-1.4601404508118372,-0.3674643279145564,-0.3856973100868051,0.07042002067198005
0.7467415678821387,-0.11363084759433706,-0.126735260182687,-0.7775609022487906,-0.46887577564600225,2.0415817502985165,0.8330821565159572,0.12168365070974652,0.00492867351929327,1.283388546315824,-0.14128943643724412,0.18435170468404438,1.2633009381657194,0.5264178197287936,5.571005875304944,0.4231516563786548,-0.12282467384663631,1.431088761032882,2.992432712364562,0.8442787323383394,-0.17713246048802,0.6985046847074123,0.4092526090509079,0.9496155249484626,-1.0849898746057351,0.27472674482194837,-0.17036422039394328,4.510660046821469,1.1839743790718082,-0.4734328150381115,0.44598668395513386,-0.9258938064209146,-4.954486782215621,0.4614282108615484,-1.7146808054726321,0.9165587534654409,0.5611647986892745,3.0683781111502033,-1.930061188289653,-0.10208306184958849,0.05489262854586485,0.14776702640814454,0.39195058946916284,1.657199529788942,33.25430100952246,0.08101415051968797,-0.46762883593526317,0.8209852018647483,0.8704160508992014,0.7922796778987804
0.6984899638861366,-2.083120107875063,-0.07242959826853479,-1.295994736664643,-1.328324859688374,-0.087607659218504,0.2693644623641953,-0.0944042105600511,-0.5407515020657039,1.3067662896131695,0.28049515806168834,-0.22303099584669583,0.23203803576604543,0.12421697395792464,5.202514201634347,0.2942780554526778,-0.8074702891674308,0.7601237890161183,2.667800629824977,0.029286590826967718,0.04089784755996684,0.06529935029581324,-0.9913443947160188,0.4588943065242237,-1.3376323580453766,0.16687679665402744,-1.1923938298687693,2.2812626537826564,0.9795769226400353,-0.1655883716362725,1.002051242764157,-1.2899895049756425,-5.25009890311082,0.4544046002334694,-3.1283411033939803,0.7078258710007708,-0.17615828750421603,0.774057927155285,-3.0596173651242133,-0.7939500136112034,-0.6094292748443904,-0.9325688311766194,0.2976858350946818,0.800439422533378,28.860684534106667,-0.9583961493961644,-1.3832860652287082,-1.028461490394315,-1.1285478393255572,-0.2062956214995797
0.7691588093854467,-0.4979492854580392,0.4552716866917894,-0.5090547595106609,-0.7537056018921566,1.9766429900776696,0.1258533281314369,0.378809980935336,0.4228641487866538,1.6024514976900015,0.11406383113840501,0.031568761391604916,1.241196597364672,0.04518329954557565,6.529421335467949,0.21653094294817032,0.463832107429218,1.21166608676287,2.588938283638325,0.9196978643713072,0.10086373138885074,1.217314117089086,0.8449513458723041,1.5451018816290585,-0.05246098099653107,1.295186599781843,-0.09350468720471738,3.7564823465043906,1.432027739454429,-0.34944492061442567,1.4090614553478922,-0.4060480546521421,-3.71035677431209,0.9644270548300851,-1.857949504512133,0.974494043873805,0.575866583682004,1.8058416539823412,-2.3627848459181484,-0.4529785852765693,0.18172422681615163,0.2933379028417793,1.592538533488562,2.2575812508668704,23.77978509986541,-0.08828139747344643,0.48661434317455976,0.152334507883221,1.1746175275653017,1.4633013016459917
1.1337661620549557,-0.29195411357881573,0.8892175146050505,-0.19956692154427813,0.45860265686184487,3.272815002596719,1.5293200741866855,1.3177894478765606,0.8702606139739526,1.40355246048434,1.1801727914648201,0.7943335680724597,1.3436546763426316,1.4069789696847903,7.464083110427231,2.7892786050172953,0.1142328461348936,2.4928236549377156,4.085489000790423,1.329775615700382,0.2705055929717344,1.0450808056754326,0.5199865735168006,2.226938736596895,-0.16949050372290841,0.46819808042722766,0.6441940805629249,3.4306773681686753,1.52186164020014,0.8787590054750605,1.2250859422302791,-0.12621778730145738,-2.57416698124643,1.4465913600524698,-1.5668637817916364,1.2295861820702623,1.395147688956917,3.311326065160303,-1.835044990007237,0.19078655641937692,0.9690223569409291,-0.050540866471322055,1.6084324949681381,3.417680660980529,21.509124088568015,0.6245914996280213,0.26859338285599055,1.1925434463503404,1.0364713694392873,1.6809808378746274
0.5937986291758506,0.5742580859026227,0.2414302282232117,0.19800145112574308,0.5352369783560826,2.8208977889918305,0.22592836350206813,0.8484546839240612,0.23794708501967854,0.9875205408843373,0.2936727751378436,-0.06388471199556323,1.9664583167436054,0.2285637140563539,6.529259846963305,0.40198615321793296,-0.08132529675764344,0.9274014404591151,2.8924532796036213,2.5792258470613394,-0.06485898630506837,2.1587712980433547,-0.3378801062494041,1.0909789239927195,-0.42179679121845126,-0.24269064039992294,-0.31883268937469467,2.981099407856127,0.8906342150733466,-0.6022822424119245,0.5979598864620614,-1.0718409740108357,-4.162239701630495,0.6656693312481181,-2.1609810992612877,0.3811160969765899,0.3747530445004177,2.3316533276333624,-2.888317983433818,-0.5796814504358774,-0.1210830892927941,0.2591565800529163,2.178169674695444,2.6426089326438515,15.663519778242726,0.2996436037878847,0.21695462502851548,0.6812239225807959,-0.3637793799799476,1.3810755880825405
0.27220188510003585,-1.171307245856739,-0.5535730638100551,-0.8890243391438646,-1.2399492213862588,1.0891180334189823,-0.1490385499822766,-0.02011017352404565,-0.5725891176555047,0.5455390863032301,-0.9010577493641927,-0.9438359451235052,0.13870972361391232,-0.5666613289201274,5.306688977386722,-0.23811502624307046,-0.47092025787355896,0.6310113803898378,1.9394161674553763,0.26826638042744566,-0.515870296870613,0.024484440489239034,-0.4580973767435541,0.6167688585893938,-0.98543044960967,-0.16745462387665633,-0.8333171843416372,3.094619254637646,0.8273120714219897,-1.6254294152217819,0.6232489592215451,-0.9354748044766013,-3.469180137615065,0.33243003182362774,-2.722614457178479,0.24114580812712383,-0.6183856248820447,1.1895506929726931,-3.1062466434209823,-1.3845655137515482,-1.0878001356058826,-0.4122044576069137,0.38242102147859125,1.2652189641698008,8.315178186617795,-0.05390050942251534,-0.6899778809800736,0.22744725177907243,-1.1865529888753303,0.23133490754091124
0.27543539996153577,-1.1331548915365501,-0.3392524215285331,-1.2039858367661034,-0.8815085505804259,1.6959373000853937,-0.2533581306966761,0.5691682859365983,0.40299763269531397,-0.04943863857156483,0.29293210541033865,-1.057581320461987,0.04401109095713185,0.167778323668208,4.469258174353861,0.13255911536809384,-0.504848124713412,0.4938678318162504,3.0919558749951666,-0.3014959074174053,-0.13499532643831502,0.48823761961997114,-0.013739495739963026,0.37957950766747484,-0.023563580875469725,0.07639823561573333,-0.6667872311998586,2.9142123395765607,-0.2727959897325061,-0.45868388298157026,0.12139542345257226,-0.5053149291534742,-3.8530562989843045,0.4815065666422287,-2.1609149149024454,-0.7774549812124372,0.39446561897362553,1.174697535354614,-3.1238819220077483,-0.4292240949314592,-0.39895313161070245,-0.5173335986256276,0.4105373938233381,0.8982874834579944,4.579576133439536,-0.25757685924942475,-1.2782671313429703,-0.0340365528130282,-0.7970763639706604,0.44610554814178016
0.6239955391695533,0.44964739062294345,-0.06148439561680874,-0.45032697927588883,-0.011492842446846119,3.870695449467438,0.5595471662084814,-0.40716250130171616,0.07222210467377987,1.0126997897290035,-0.3449884140782169,0.0446823334920321,1.5276185587653082,0.36369128751444,5.124634640672983,0.6166476529047187,-0.1755429131651587,1.3964292150891744,3.159887105223946,1.1335587529805773,-0.30671329792124347,1.2367233280903944,0.9101375186235532,1.059406895686573,-1.0444687287977583,0.49844286479612165,-0.15372660337595256,4.067442649969145,0.8692513310673595,-0.233122681447143,0.38621551996984493,-0.7964412311300786,-3.3014819596859786,0.44108446552225367,-1.647656849692838,0.75905160582237,0.39683537563341,2.7987567055548337,-2.1304150933747312,-0.2456097242266928,-0.08261732440283165,0.6810788738445179,0.5443887160701903,1.4929811903971641,6.177559975932821,0.5816531182831195,-0.28911235095009324,1.145906174633299,0.38531546846351805,1.1426969109507001
