ds,yhat
2015-01-01,-0.8419922047771475
2015-01-02,0.4283068836177062
2015-01-03,-0.14128943643724412
2015-01-04,0.28049515806168834
2015-01-05,0.11406383113840501
2015-01-06,1.1801727914648201
2015-01-07,0.2936727751378436
2015-01-08,-0.9010577493641927
2015-01-09,0.29293210541033865
2015-01-10,-0.3449884140782169
2015-01-11,0.01805547691093512
2015-01-12,-0.19624007562846213
2015-01-13,0.8338494147123834
2015-01-14,-0.07619242324665088
2015-01-15,-1.2816918488017341
2015-01-16,-0.08573441326231634
2015-01-17,-0.709305450791625
2015-01-18,-0.3201823196118543
2015-01-19,-0.4975917786833213
2015-01-20,0.5790291097785429
2015-01-21,-0.27619976993075124
2015-01-22,-1.4201308854231476
2015-01-23,-0.15749651697011746
2015-01-24,-0.7110061674100816
2015-01-25,-0.25019563197486683
2015-01-26,-0.3560421101417779
2015-01-27,0.7903153246184962
2015-01-28,0.00138073987825571
2015-01-29,-1.0811935874094623
2015-01-30,0.23651572187439562
2015-01-31,-0.26936841204621764
2015-02-01,0.230648382551351
2015-02-02,0.1548326925938026
2015-02-03,1.3215135103666928
2015-02-04,0.5428927010715476
2015-02-05,-0.5394495641525197
2015-02-06,0.7685635814339444
2015-02-07,0.2434250771901043
2015-02-08,0.7152026093006336
2015-02-09,0.6029224103424013
2015-02-10,1.7258392515554961
2015-02-11,0.8972240068952768
2015-02-12,-0.2401559741591246
2015-02-13,1.0090548633618601
2015-02-14,0.42269195244419855
2015-02-15,0.8322010707243228
2015-02-16,0.6579939504860723
2015-02-17,1.7206905923109486
2015-02-18,0.8348801212660146
2015-02-19,-0.355424155028671
2015-02-20,0.8462834447525776
2015-02-21,0.21887122569156237
2015-02-22,0.5946815762411379
2015-02-23,0.3948702426205202
2015-02-24,1.4406351928878394
2015-02-25,0.5469670827792399
2015-02-26,-0.641902884349089
2015-02-27,0.5705613207378715
2015-02-28,-0.03692977053006086
2015-03-01,0.3676231147770155
2015-03-02,0.2048533734829654
2015-03-03,1.2952667609932003
2015-03-04,0.45300438342296356
2015-03-05,-0.6786939102101366
2015-03-06,0.5955930949096482
2015-03-07,0.053358574145054405
2015-03-08,0.5253051102242523
2015-03-09,0.43071524153794805
2015-03-10,1.5887164445469288
2015-03-11,0.8120720347609316
2015-03-12,-0.2573268332107208
2015-03-13,1.074650264456757
2015-03-14,0.5842920907999858
2015-03-15,1.1012107820754022
2015-03-16,1.0437385230423981
2015-03-17,2.230216618346533
2015-03-18,1.472807872345867
2015-03-19,0.4130069043575286
2015-03-20,1.7447662090636986
2015-03-21,1.244425697042654
2015-03-22,1.7418836257095665
2015-03-23,1.6559942592535442
2015-03-24,2.8058527623418557
2015-03-25,2.0045980909737025
2015-03-26,0.8949084700737227
2015-03-27,2.1721073507282753
2015-03-28,1.614067791173754
2015-03-29,2.0523535105959683
2015-03-30,1.9075824222369637
2015-03-31,3.0006737440690414
2015-04-01,2.1466101622474145
2015-04-02,0.9898904562602064
2015-04-03,2.227591390688789
2015-04-04,1.6392278050494147
2015-04-05,2.057850191846791
2015-04-06,1.905366641087166
2015-04-07,3.003751325674048
2015-04-08,2.168772056482014
2015-04-09,1.045413341204024
2015-04-10,2.3309145622939056
2015-04-11,1.804613248448482
2015-04-12,2.2990331875107675
2015-04-13,2.2352048997048737
2015-04-14,3.4338809734490043
2015-04-15,2.7092789490827314
2015-04-16,1.7045281123934282
2015-04-17,3.114739663181532
2015-04-18,2.71688952841821
2015-04-19,3.3409531040443237
2015-04-20,3.40527843884499
2015-04-21,4.727859306702822
2015-04-22,4.1201396082157915
2015-04-23,3.222524080315682
2015-04-24,4.727513287256421
2015-04-25,4.409650597865729
2015-04-26,5.096718832946637
2015-04-27,5.205171501892622
2015-04-28,6.551458527158303
2015-04-29,5.9458764391357
2015-04-30,5.028116690828685
2015-05-01,6.490428905130509
2015-05-02,6.107585802060415
2015-05-03,6.708086767102658
2015-05-04,6.709584516669408
2015-05-05,7.930194575857898
2015-05-06,7.182317659256897
2015-05-07,6.108149009375268
2015-05-08,7.402792204635325
2015-05-09,6.8441651670219406
2015-05-10,7.264136578020558
2015-05-11,7.083878645257984
2015-05-12,8.12509762726372
2015-05-13,7.2037740656394185
2015-05-14,5.965588759645822
2015-05-15,7.108954047959887
2015-05-16,6.414840201476359
2015-05-17,6.717837175972249
2015-05-18,6.441439620296909
2015-05-19,7.409218360380967
2015-05-20,6.438511930921278
2015-05-21,5.175815575531038
2015-05-22,6.319788388700391
2015-05-23,5.651069199995767
2015-05-24,6.003341908114162
2015-05-25,5.798638262757557
2015-05-26,6.858541052102121
2015-05-27,5.997920641003498
2015-05-28,4.860381300424042
2015-05-29,6.141336687674478
2015-05-30,5.617903460309537
2015-05-31,6.120051847788172
2015-06-01,6.065999075462554
2015-06-02,7.273506327733781
2015-06-03,6.553709814886034
2015-06-04,5.546659955277554
2015-06-05,6.944485619520424
2015-06-06,6.521370086329211
2015-06-07,7.104775344429548
2015-06-08,7.110898648421692
2015-06-09,8.356020287663267
2015-06-10,7.6503717129566
2015-06-11,6.633696962746214
2015-06-12,7.998423647845997
2015-06-13,7.519629862244724
2015-06-14,8.026243789581756
2015-06-15,7.936460467054174
2015-06-16,9.069035627992356
2015-06-17,8.237087116908372
2015-06-18,7.083578522523137
2015-06-19,8.304403304116637
2015-06-20,7.678258056518479
2015-06-21,8.037744163796102
2015-06-22,7.804684921431029
2015-06-23,8.801320734487987
2015-06-24,7.844015567970027
2015-06-25,6.57865190042458
2015-06-26,7.703634913780805
2015-06-27,6.999696805657809
