ds,yhat
2019-09-19,-0.08380012746190972
2019-09-20,-0.0009435410406002931
2019-09-21,-0.0984518234495153
2019-09-22,-0.05219864451552425
2019-09-23,-0.025962907603443608
2019-09-24,-0.024245375371779634
2019-09-25,0.09960033884762245
2019-09-26,0.031481774103405524
2019-09-27,0.128672105627564
2019-09-28,0.043552612110209804
2019-09-29,0.09989401871029532
2019-09-30,0.13361391178987123
2019-10-01,0.13996823444766035
2019-10-02,0.26542682607986945
2019-10-03,0.19579219488772964
2019-10-04,0.28830688747801836
2019-10-05,0.1953968882205768
2019-10-06,0.2409519243045164
2019-10-07,0.261079910016319
2019-10-08,0.25129362931834764
2019-10-09,0.3584104497786457
2019-10-10,0.26857099077394453
2019-10-11,0.33942923704565153
2019-10-12,0.2238548865994469
2019-10-13,0.246202544157345
2019-10-14,0.24305460562597517
2019-10-15,0.21039624412769017
2019-10-16,0.2954729125397218
2019-10-17,0.18489004052145602
2019-10-18,0.23670080279974065
2019-10-19,0.1041299131960915
2019-10-20,0.1118348368756992
2019-10-21,0.09664215143019832
2019-10-22,0.054717619972862466
2019-10-23,0.13342049778933088
2019-10-24,0.019401808677410336
2019-10-25,0.07069247647343728
2019-10-26,-0.059570774053024675
2019-10-27,-0.04688044198919296
2019-10-28,-0.0546166018011327
2019-10-29,-0.08687018985610437
2019-10-30,0.003419089721632837
2019-10-31,-0.0974302579507279
2019-11-01,-0.031744028152097176
2019-11-02,-0.1467566675133026
2019-11-03,-0.11833643512459294
2019-11-04,-0.11023404759496946
2019-11-05,-0.12689667844970248
2019-11-06,-0.02159724154016575
2019-11-07,-0.10831967775528076
2019-11-08,-0.029654806349756396
2019-11-09,-0.13305925239315974
2019-11-10,-0.09457653826503994
2019-11-11,-0.07808308974604654
2019-11-12,-0.0881010619667477
2019-11-13,0.022072093482135804
2019-11-14,-0.06152334889865846
2019-11-15,0.018591752063923703
2019-11-16,-0.08492772285535605
2019-11-17,-0.04797747836130539
2019-11-18,-0.034255894244491755
2019-11-19,-0.04808358022743295
2019-11-20,0.05745990121426449
2019-11-21,-0.03135829929848595
2019-11-22,0.04316949102519549
2019-11-23,-0.06607874646695708
2019-11-24,-0.03478768164120902
2019-11-25,-0.026462719993832873
2019-11-26,-0.04525474856569618
2019-11-27,0.05589888912244821
2019-11-28,-0.03662315120946352
2019-11-29,0.03496549465113677
2019-11-30,-0.0764122714732479
2019-12-01,-0.04642978878086103
2019-12-02,-0.03861344202127885
2019-12-03,-0.05716510205613774
2019-12-04,0.04490012607974005
2019-12-05,-0.04613962353364508
2019-12-06,0.027383386772657184
2019-12-07,-0.08173954985863668
2019-12-08,-0.049320954563953884
2019-12-09,-0.039028459174973884
2019-12-10,-0.05520182566685575
2019-12-11,0.049014460152099606
2019-12-12,-0.04021761866832135
2019-12-13,0.03467089187675389
2019-12-14,-0.0736067107250937
2019-12-15,-0.04091754739658253
2019-12-16,-0.030958736267312076
2019-12-17,-0.04807362749746895
2019-12-18,0.05461544285792025
2019-12-19,-0.03668273899367278
2019-12-20,0.0356702754803407
2019-12-21,-0.0755227841618199
2019-12-22,-0.04602311724970498
2019-12-23,-0.03940944315762468
2019-12-24,-0.05989866952485998
2019-12-25,0.0395166561425497
2019-12-26,-0.054826343334306554
2019-12-27,0.014832933183060254
2019-12-28,-0.09859131973037522
2019-12-29,-0.07076364525667918
2019-12-30,-0.0651845144942668
2019-12-31,-0.08601394973298283
2020-01-01,0.013788812249816006
2020-01-02,-0.07943076388438824
2020-01-03,-0.007929234551112413
2020-01-04,-0.11883471159957404
2020-01-05,-0.08787797425420785
2020-01-06,-0.07864761262126842
2020-01-07,-0.09541084584436149
2020-01-08,0.008750284040406647
2020-01-09,-0.07995315448929952
2020-01-10,-0.003919273877068141
2020-01-11,-0.1104202054237298
2020-01-12,-0.07532840656248446
2020-01-13,-0.062367052278076304
2020-01-14,-0.07591022789875548
2020-01-15,0.030836797973111337
2020-01-16,-0.05600256659609452
2020-01-17,0.021108429117355144
2020-01-18,-0.08514264937140845
2020-01-19,-0.05064223096954656
2020-01-20,-0.03910049730373494
2020-01-21,-0.05486791693543586
2020-01-22,0.04893159580893157
2020-01-23,-0.04148970622619408
2020-01-24,0.0315145676452905
2020-01-25,-0.07924106252728136
2020-01-26,-0.04950282545691314
2020-01-27,-0.04283198246281746
2020-01-28,-0.0634261964864183
2020-01-29,0.03574232328525888
2020-01-30,-0.05896853838564063
2020-01-31,0.0102223726589942
2020-02-01,-0.10375098655921287
2020-02-02,-0.07653470581759764
2020-02-03,-0.07161255618347709
2020-02-04,-0.0931299739969225
2020-02-05,0.005966006556846669
2020-02-06,-0.08796950246964508
2020-02-07,-0.01718603568271153
2020-02-08,-0.12880727572588274
2020-02-09,-0.09856202923141963
2020-02-10,-0.09003913403757159
2020-02-11,-0.10750794589076476
2020-02-12,-0.004054113295812331
2020-02-13,-0.09347114761315219
2020-02-14,-0.01816215297214127
2020-02-15,-0.12540405236763863
2020-02-16,-0.0910732495871655
2020-02-17,-0.07889536037661145
2020-02-18,-0.09326083523120374
2020-02-19,0.012643651534050115
2020-02-20,-0.07505261296429111
2020-02-21,0.001196881245485365
2020-02-22,-0.10590624207865118
2020-02-23,-0.07222974778359784
2020-02-24,-0.0614603714952684
2020-02-25,-0.07792032478964969
2020-02-26,0.025299414461607626
2020-02-27,-0.06555158696683547
2020-02-28,0.0072142746028090315
2020-02-29,-0.10354402484364292
2020-03-01,-0.07352584554743001
2020-03-02,-0.06624416383756243
2020-03-03,-0.08584808886760108
