ds,yhat
2015-01-01,-1.3624059419494596
2015-01-02,-0.46921418778103696
2015-01-03,2.0415817502985165
2015-01-04,-0.087607659218504
2015-01-05,1.9766429900776696
2015-01-06,3.272815002596719
2015-01-07,2.8208977889918305
2015-01-08,1.0891180334189823
2015-01-09,1.6959373000853937
2015-01-10,3.870695449467438
2015-01-11,1.367103980020608
2015-01-12,3.030554111839021
2015-01-13,3.911824284101335
2015-01-14,3.043196981828098
2015-01-15,0.9048596380507794
2015-01-16,1.126589799239861
2015-01-17,2.948110071687438
2015-01-18,0.13232433481465833
2015-01-19,1.5324064404759952
2015-01-20,2.2053313413697673
2015-01-21,1.1878625749457115
2015-01-22,-1.037126494165146
2015-01-23,-0.8389962366016697
2015-01-24,1.0210362176104946
2015-01-25,-1.6967955935236336
2015-01-26,-0.1436012728330729
2015-01-27,0.7318571922551911
2015-01-28,-0.040650565204097155
2015-01-29,-1.9862748161253485
2015-01-30,-1.4831782862148435
2015-01-31,0.698108129701037
2015-02-01,-1.6917314054339352
2015-02-02,0.18668489603129235
2015-02-03,1.3753963623189422
2015-02-04,0.89553835607434
2015-02-05,-0.7858763426974491
2015-02-06,-0.05384494092616787
2015-02-07,2.3154417548048922
2015-02-08,0.06831736949270084
2015-02-09,2.041216918382143
2015-02-10,3.274688794819543
2015-02-11,2.7898423533632766
2015-02-12,1.0550959800285025
2015-02-13,1.6882157621592864
2015-02-14,3.917020263197454
2015-02-15,1.4929532173675835
2015-02-16,3.2584862959911547
2015-02-17,4.260933666490052
2015-02-18,3.528685106518335
2015-02-19,1.5377291498015406
2015-02-20,1.9134631521315528
2015-02-21,3.8911725503591708
2015-02-22,1.2293876907732217
2015-02-23,2.7770865463237673
2015-02-24,3.5873306429045844
2015-02-25,2.6933458327040345
2015-02-26,0.5749234107280952
2015-02-27,0.8601415217060069
2015-02-28,2.7857911517209706
2015-03-01,0.11071602182283691
2015-03-02,1.6830345504682702
2015-03-03,2.553829980173763
2015-03-04,1.7533180602598861
2015-03-05,-0.2426354036117715
2015-03-06,0.1893487964535554
2015-03-07,2.280751988980944
2015-03-08,-0.21532423737821382
2015-03-09,1.543252038621306
2015-03-10,2.601525304955616
2015-03-11,1.9838105033732916
2015-03-12,0.16039312222699387
2015-03-13,0.7495619805334108
2015-03-14,2.9783493078888243
2015-03-15,0.5961778125288637
2015-03-16,2.4423736324426795
2015-03-17,3.5601226184823958
2015-03-18,2.9728715729035935
2015-03-19,1.1510400841588329
2015-03-20,1.7140335041028179
2015-03-21,3.890932691088051
2015-03-22,1.4340621474779374
2015-03-23,3.1863982295680744
2015-03-24,4.195398416227105
2015-03-25,3.4892574346737986
2015-03-26,1.5434605644860113
2015-03-27,1.9826297028456388
2015-03-28,4.0410430531046675
2015-03-29,1.4760353431845497
2015-03-30,3.1352454094408477
2015-03-31,4.070297014398615
2015-04-01,3.3129231577010065
2015-04-02,1.3414081101126003
2015-04-03,1.7823459972707791
2015-04-04,3.8710992815640255
2015-04-05,1.3651657095879628
2015-04-06,3.1114213544167697
2015-04-07,4.159825530441102
2015-04-08,3.539596877736659
2015-04-09,1.7257330671978313
2015-04-10,2.340870286999876
2015-04-11,4.615862793389199
2015-04-12,2.3032870619311403
2015-04-13,4.244833965161524
2015-04-14,5.48517011117697
2015-04-15,5.048272834528856
2015-04-16,3.4041064320695673
2015-04-17,4.170631175066874
2015-04-18,6.574520719435366
2015-04-19,4.3647885632830805
2015-04-20,6.380283313577142
2015-04-21,7.663630961852881
2015-04-22,7.23762640535056
2015-04-23,5.57194031278936
2015-04-24,6.285132171779512
2015-04-25,8.605345259144384
2015-04-26,6.283885105003922
2015-04-27,8.162642900684407
2015-04-28,9.287944446761022
2015-04-29,8.686829902120662
2015-04-30,6.833633987828856
2015-05-01,7.351861453193221
2015-05-02,9.474737807028255
2015-05-03,6.958641303594405
2015-05-04,8.650382072873741
2015-05-05,9.600913315149336
2015-05-06,8.841483897104037
2015-05-07,6.85010570911302
2015-05-08,7.253333816898934
2015-05-09,9.286742060452138
2015-05-10,6.708302089063975
2015-05-11,8.365633014686786
2015-05-12,9.30970715696083
2015-05-13,8.571021021522482
2015-05-14,6.626103940232976
2015-05-15,7.0993607764394575
2015-05-16,9.223629076730177
2015-05-17,6.753655822858873
2015-05-18,8.533457660719943
2015-05-19,9.610146413119862
2015-05-20,9.010225107974367
2015-05-21,7.206222923126494
2015-05-22,7.818661433194242
2015-05-23,10.076728659827756
2015-05-24,7.731862456430617
2015-05-25,9.625203853258675
2015-05-26,10.801499388925311
2015-05-27,10.28545543471198
2015-05-28,8.54841130885191
2015-05-29,9.210322630259597
2015-05-30,11.500431168850808
2015-05-31,9.170823175050929
2015-06-01,11.063837940623634
2015-06-02,12.225907378022505
2015-06-03,11.683831959100129
2015-06-04,9.911362639545601
2015-06-05,10.531083447641018
2015-06-06,12.774974517120391
2015-06-07,10.397861246787578
2015-06-08,12.244715095474266
2015-06-09,13.364390490118534
2015-06-10,12.78580669211665
2015-06-11,10.98444745281851
2015-06-12,11.58417593765007
2015-06-13,13.817747005051906
2015-06-14,11.44022426010725
2015-06-15,13.29626850374795
2015-06-16,14.43388250562067
2015-06-17,13.88062072050124
2015-06-18,12.110135884287963
2015-06-19,12.744058434047494
2015-06-20,15.012588711686362
2015-06-21,12.668006721945911
2015-06-22,14.552062978541151
2015-06-23,15.709831941735125
2015-06-24,15.166033014972825
2015-06-25,13.391687275381017
2015-06-26,14.00610213436378
2015-06-27,16.237560274994987
2015-06-28,13.836914277312971
2015-06-29,15.645047469475266
