ds,yhat
2019-09-19,0.028070444983615963
2019-09-20,0.031218106060752857
2019-09-21,0.03204233559505271
2019-09-22,0.020353235333048742
2019-09-23,0.04053975105696239
2019-09-24,0.041814820189169516
2019-09-25,0.058019864801338764
2019-09-26,0.0358522943921031
2019-09-27,0.040073574602939296
2019-09-28,0.04165371307508928
2019-09-29,0.03035313742965235
2019-09-30,0.050522565539913564
2019-10-01,0.051349383300122654
2019-10-02,0.06666298664635154
2019-10-03,0.04316272866662979
2019-10-04,0.0456260163152883
2019-10-05,0.04505240842425865
2019-10-06,0.031244702558773443
2019-10-07,0.048607635095346366
2019-10-08,0.04639274483103382
2019-10-09,0.058503913058535764
2019-10-10,0.03171721809578079
2019-10-11,0.030892821611043626
2019-10-12,0.02711469135640715
2019-10-13,0.010269272767974572
2019-10-14,0.024841792435504245
2019-10-15,0.020158812827471645
2019-10-16,0.03018960625040909
2019-10-17,0.001770103905249643
2019-10-18,-0.0001929199505225354
2019-10-19,-0.0045814644086820434
2019-10-20,-0.021488624797948837
2019-10-21,-0.006422900263309012
2019-10-22,-0.010065850215408699
2019-10-23,0.0015294732532253018
2019-10-24,-0.02483693382908822
2019-10-25,-0.024306871310624225
2019-10-26,-0.025822228192792597
2019-10-27,-0.039545669801192875
2019-10-28,-0.021063044499669406
2019-10-29,-0.021138928892466054
2019-10-30,-0.005912799104650236
2019-10-31,-0.028672143402353252
2019-11-01,-0.024644940772748564
2019-11-02,-0.02285563636893309
2019-11-03,-0.033543623993757495
2019-11-04,-0.012363622089333184
2019-11-05,-0.01013941854160446
2019-11-06,0.006941478981208568
2019-11-07,-0.014444069036139024
2019-11-08,-0.009546463869548383
2019-11-09,-0.007398868858651602
2019-11-10,-0.01823560029073685
2019-11-11,0.002307204480657004
2019-11-12,0.00343717794238981
2019-11-13,0.019010057355057917
2019-11-14,-0.004243560914538608
2019-11-15,-0.0015114634011201729
2019-11-16,-0.0017571624588779006
2019-11-17,-0.015140306150829855
2019-11-18,0.0027805169195304815
2019-11-19,0.0012911756172780484
2019-11-20,0.014324144696182456
2019-11-21,-0.011316859184037032
2019-11-22,-0.010752110293267683
2019-11-23,-0.012885025005093056
2019-11-24,-0.027824148041902065
2019-11-25,-0.011087259548040254
2019-11-26,-0.013358971267611696
2019-11-27,-0.0006892394859972853
2019-11-28,-0.026269042576133286
2019-11-29,-0.02522557476690543
2019-11-30,-0.026481010965628948
2019-12-01,-0.04017377463894208
2019-12-02,-0.021861619170786776
2019-12-03,-0.022277924214170797
2019-12-04,-0.0075286754677610195
2019-12-05,-0.030866422765403197
2019-12-06,-0.0274836199846603
2019-12-07,-0.026369456785172034
2019-12-08,-0.03772917100725796
2019-12-09,-0.01718520895884015
2019-12-10,-0.015531690238262239
2019-12-11,0.0010703026029729099
2019-12-12,-0.020679732769538595
2019-12-13,-0.016013785494906826
2019-12-14,-0.013951155706574146
2019-12-15,-0.02471704738442839
2019-12-16,-0.003943315630056824
2019-12-17,-0.0024228325210448112
2019-12-18,0.0136950096385119
2019-12-19,-0.008868673714636677
2019-12-20,-0.005315125425563274
2019-12-21,-0.004624823087196294
2019-12-22,-0.016977345952274188
2019-12-23,0.002046424138848633
2019-12-24,0.0017083487787262252
2019-12-25,0.015915855960758937
2019-12-26,-0.00855274067495888
2019-12-27,-0.006842800434961773
2019-12-28,-0.007881858510858911
2019-12-29,-0.021801005938847366
2019-12-30,-0.004138446815623035
2019-12-31,-0.005596613708931554
2020-01-01,0.007759720517109917
2020-01-02,-0.017271921609330436
2020-01-03,-0.015826696325419873
2020-01-04,-0.016831080631364015
2020-01-05,-0.03042411469656382
2020-01-06,-0.012160553110781236
2020-01-07,-0.012767322084573016
2020-01-08,0.0016592556344820208
2020-01-09,-0.022120818080814772
2020-01-10,-0.01928494260064115
2020-01-11,-0.018805189613069796
2020-01-12,-0.030868095359107853
2020-01-13,-0.01107632768921124
2020-01-14,-0.010200587997101848
2020-01-15,0.005615331909309695
2020-01-16,-0.016909163505799397
2020-01-17,-0.01298710236539529
2020-01-18,-0.011620208579511541
2020-01-19,-0.023017886532914266
2020-01-20,-0.0027983029032899558
2020-01-21,-0.001743023277060645
2020-01-22,0.014007282528618692
2020-01-23,-0.008820262060401327
2020-01-24,-0.0054236640887346385
2020-01-25,-0.004782923929117669
2020-01-26,-0.017079819593799662
2020-01-27,0.0021000391247495594
2020-01-28,0.002011461623485625
2020-01-29,0.016552755170901736
2020-01-30,-0.007508657838525827
2020-01-31,-0.005330467453135879
2020-02-01,-0.00585362487565162
2020-02-02,-0.01922335505146531
2020-02-03,-0.0009923434006675787
2020-02-04,-0.0018774873606856035
2020-02-05,0.012042339857426098
2020-02-06,-0.012448751175745305
2020-02-07,-0.010498348033481746
2020-02-08,-0.011044124130754403
2020-02-09,-0.02423486979866399
2020-02-10,-0.005633478862187288
2020-02-11,-0.0059732901239410875
2020-02-12,0.008644753578978114
2020-02-13,-0.01502215700189271
2020-02-14,-0.01215245455685587
2020-02-15,-0.011717542140266672
2020-02-16,-0.023901701913184574
2020-02-17,-0.0043039144378232
2020-02-18,-0.0036930256239444646
2020-02-19,0.011796238405403866
2020-02-20,-0.011109913521298788
2020-02-21,-0.0076171176354377645
2020-02-22,-0.006719356030174033
2020-02-23,-0.018618176135585675
2020-02-24,0.001076001683793717
2020-02-25,0.0015890364322129896
2020-02-26,0.016787169830445568
2020-02-27,-0.006596243413590406
2020-02-28,-0.003753799149874882
2020-02-29,-0.0036610159342087417
2020-03-01,-0.016496196862144263
2020-03-02,0.00215747165867132
2020-03-03,0.0015561590733508554
2020-03-04,0.015598489631770721
2020-03-05,-0.008948790057009314
2020-03-06,-0.007244959680732559
2020-03-07,-0.008233370180127089
2020-03-08,-0.022062330695161527
2020-03-09,-0.004288151642780287
2020-03-10,-0.005631738668650256
2020-03-11,0.007823810868316756
2020-03-12,-0.017141659929225152
2020-03-13,-0.015679875767127083
2020-03-14,-0.01673234636943419
2020-03-15,-0.030451234244013994
2020-03-16,-0.012402188882003243
2020-03-17,-0.013320550226676796
2020-03-18,0.0006916128549687072
2020-03-19,-0.02360865930885596
2020-03-20,-0.021398896051777392
2020-03-21,-0.02164848921948369
2020-03-22,-0.0345385732678498
2020-03-23,-0.015663842200813995
2020-03-24,-0.015787740852547832
2020-03-25,-0.001038530732497202
2020-03-26,-0.024682551990569807
2020-03-27,-0.02191710578740201
2020-03-28,-0.021727081342228893
2020-03-29,-0.03430432379139612
2020-03-30,-0.01524911017029211
2020-03-31,-0.015325182976621533
2020-04-01,-0.0006558472946822857
2020-04-02,-0.024497452380389476
2020-04-03,-0.022032674900346327
