ds,yhat
2015-01-01,-1.0524894012332413
2015-01-02,-0.07614165925831884
2015-01-03,-1.0849898746057351
2015-01-04,-1.3376323580453766
2015-01-05,-0.05246098099653107
2015-01-06,-0.16949050372290841
2015-01-07,-0.42179679121845126
2015-01-08,-0.98543044960967
2015-01-09,-0.023563580875469725
2015-01-10,-1.0444687287977583
2015-01-11,-1.3063896059143065
2015-01-12,-0.027483437034168112
2015-01-13,-0.1476569558453913
2015-01-14,-0.40000730675935303
2015-01-15,-0.960734220751783
2015-01-16,0.006718880335385702
2015-01-17,-1.0063043037483208
2015-01-18,-1.2585300209130224
2015-01-19,0.03132041395972607
2015-01-20,-0.07728503784467167
2015-01-21,-0.3181071443853076
2015-01-22,-0.8680227795676965
2015-01-23,0.10885994343639105
2015-01-24,-0.8967411627395836
2015-01-25,-1.144113520739316
2015-01-26,0.14754971683040408
2015-01-27,0.03735652459522543
2015-01-28,-0.20868238746272239
2015-01-29,-0.7675249654384664
2015-01-30,0.19679876948006791
2015-01-31,-0.8247492049506735
2015-02-01,-1.0910443770671576
2015-02-02,0.179296022876422
2015-02-03,0.04611051338204808
2015-02-04,-0.22371992622841042
2015-02-05,-0.806163448638562
2015-02-06,0.13583412669812311
2015-02-07,-0.905616090125736
2015-02-08,-1.1882086616701169
2015-02-09,0.07061594203930488
2015-02-10,-0.06816899428724588
2015-02-11,-0.33662837319970373
2015-02-12,-0.9097952493639441
2015-02-13,0.050163687760172326
2015-02-14,-0.9640516689894412
2015-02-15,-1.2097681427825249
2015-02-16,0.09569453087997726
2015-02-17,0.01316309602007859
2015-02-18,-0.18985491372715968
2015-02-19,-0.6891076869039208
2015-02-20,0.3522365388602018
2015-02-21,-0.5744011427280276
2015-02-22,-0.7278863404635203
2015-02-23,0.6726876760767269
2015-02-24,0.6861722282777909
2015-02-25,0.5779374466559282
2015-02-26,0.16998192907723064
2015-02-27,1.296819861471349
2015-02-28,0.44754596237041655
2015-03-01,0.36101781770739994
2015-03-02,1.8159746642114367
2015-03-03,1.869269239763134
2015-03-04,1.7844998951508795
2015-03-05,1.3821748731043395
2015-03-06,2.4956492457823733
2015-03-07,1.6132334187188218
2015-03-08,1.473411433156702
2015-03-09,2.854986947882015
2015-03-10,2.8153325341503717
2015-03-11,2.6190287167526614
2015-03-12,2.088024154692101
2015-03-13,3.0575572087229097
2015-03-14,2.0182378413446855
2015-03-15,1.7112284057984513
2015-03-16,2.918341815374258
2015-03-17,2.7002336127865747
2015-03-18,2.324975518331961
2015-03-19,1.6181432315712228
2015-03-20,2.4186603200806127
2015-03-21,1.2207988959852387
2015-03-22,0.7692775192758221
2015-03-23,1.849276783416824
2015-03-24,1.5245511008330488
2015-03-25,1.0659262481034015
2015-03-26,0.30131735976542906
2015-03-27,1.0715110019716287
2015-03-28,-0.127886339474784
2015-03-29,-0.5513914913203819
2015-03-30,0.5863420899616227
2015-03-31,0.34862033358644506
2015-04-01,0.005204055847634059
2015-04-02,-0.6176610954334767
2015-04-03,0.31856330955177414
2015-04-04,-0.6933036335230547
2015-04-05,-0.9110532205522381
2015-04-06,0.4469634393346067
2015-04-07,0.44000570159825125
2015-04-08,0.3335218985704973
2015-04-09,-0.050730800551824995
2015-04-10,1.1212163408165532
2015-04-11,0.33762901199830475
2015-04-12,0.3362767520583305
2015-04-13,1.8945796714343695
2015-04-14,2.067870813494153
2015-04-15,2.1180605283053398
2015-04-16,1.8638339449489265
2015-04-17,3.1366212391852626
2015-04-18,2.4227388570017103
2015-04-19,2.4586392444680167
2015-04-20,4.021086366606557
2015-04-21,4.165432147031109
2015-04-22,4.154279866500305
2015-04-23,3.807665632887871
2015-04-24,4.958998005110105
2015-04-25,4.097154667794444
2015-04-26,3.9616747752289148
2015-04-27,5.332865620719855
2015-04-28,5.270000407420616
2015-04-29,5.039895032862189
2015-04-30,4.46699705627455
2015-05-01,5.389229119428745
2015-05-02,4.299987982276001
2015-05-03,3.9432400768808487
2015-05-04,5.103534483941733
2015-05-05,4.844112264291233
2015-05-06,4.435402068560201
2015-05-07,3.7050370111846926
2015-05-08,4.493636658500698
2015-05-09,3.296756595959415
2015-05-10,2.8599474760260546
2015-05-11,3.9687451215294276
2015-05-12,3.686770945827139
2015-05-13,3.2842325959502654
2015-05-14,2.587959446009407
2015-05-15,3.4372161026502606
2015-05-16,2.3256953921563692
2015-05-17,1.9966314566860561
2015-05-18,3.2328530178677672
2015-05-19,3.094954351832263
2015-05-20,2.8498720107981206
2015-05-21,2.3209999434291633
2015-05-22,3.344084149475783
2015-05-23,2.4092963134020415
2015-05-24,2.256425073647092
2015-05-25,3.6650031189622374
2015-05-26,3.6925459402990004
2015-05-27,3.6031887509476586
2015-05-28,3.217852934628946
2015-05-29,4.370182124294295
2015-05-30,3.548646605839274
2015-05-31,3.4917542499690044
2015-06-01,4.978186013648066
2015-06-02,5.065031991306706
2015-06-03,5.01641497195448
2015-06-04,4.653633579392055
2015-06-05,5.811066064909302
2015-06-06,4.978234631183794
2015-06-07,4.894969856141213
2015-06-08,6.341494763539322
2015-06-09,6.3766061211964296
2015-06-10,6.266241572758114
2015-06-11,5.833566331905762
2015-06-12,6.914822115739121
2015-06-13,6.001339714692696
2015-06-14,5.83465615627126
2015-06-15,7.196557231269464
2015-06-16,7.147223986443965
2015-06-17,6.95377258879351
2015-06-18,6.4403218466047125
2015-06-19,7.44383136592825
2015-06-20,6.456111783160242
2015-06-21,6.2189478193059635
2015-06-22,7.514154468222067
2015-06-23,7.401744239768158
2015-06-24,7.148493976872819
