ds,yhat
2015-01-01,-0.7709537042076855
2015-01-02,0.2744107697348097
2015-01-03,0.00492867351929327
2015-01-04,-0.5407515020657039
2015-01-05,0.4228641487866538
2015-01-06,0.8702606139739526
2015-01-07,0.23794708501967854
2015-01-08,-0.5725891176555047
2015-01-09,0.40299763269531397
2015-01-10,0.07222210467377987
2015-01-11,-0.5250663743389703
2015-01-12,0.3974392702637104
2015-01-13,0.814650989538066
2015-01-14,0.16313140477732269
2015-01-15,-0.6559293198226444
2015-01-16,0.32119872422186013
2015-01-17,0.0011357102782163508
2015-01-18,-0.5773967416211452
2015-01-19,0.3705977758721728
2015-01-20,0.8185903783884676
2015-01-21,0.20162636753813867
2015-01-22,-0.5806450137205257
2015-01-23,0.43399211252086456
2015-01-24,0.15071744129006603
2015-01-25,-0.39307275483662707
2015-01-26,0.586443177692396
2015-01-27,1.0617407510883083
2015-01-28,0.46706993215206083
2015-01-29,-0.29850169140259997
2015-01-30,0.726879479117537
2015-01-31,0.4482484605682835
2015-02-01,-0.0969343228155406
2015-02-02,0.8754106782344389
2015-02-03,1.3381900725355704
2015-02-04,0.7262331202579464
2015-02-05,-0.06069346887826832
2015-02-06,0.9400522781427769
2015-02-07,0.6343513937965612
2015-02-08,0.06053646349856301
2015-02-09,1.0035550510050113
2015-02-10,1.437149535229905
2015-02-11,0.796927662499332
2015-02-12,-0.016643925937922965
2015-02-13,0.9596811571227883
2015-02-14,0.6322805412975843
2015-02-15,0.03986812090960612
2015-02-16,0.967654815283268
2015-02-17,1.3895303441703222
2015-02-18,0.7411399545016017
2015-02-19,-0.07711215513953551
2015-02-20,0.8978710018362097
2015-02-21,0.5722460433991952
2015-02-22,-0.015548837950978722
2015-02-23,0.9193845632967355
2015-02-24,1.3506038645341896
2015-02-25,0.713419614515276
2015-02-26,-0.0920860297679651
2015-02-27,0.8968876286505845
2015-02-28,0.5862371076415931
2015-03-01,0.014184101651768088
2015-03-02,0.965458086685528
2015-03-03,1.413496571313158
2015-03-04,0.7935362389602929
2015-03-05,0.005626251003584493
2015-03-06,1.0125671774536773
2015-03-07,0.720278138825897
2015-03-08,0.16701447263430236
2015-03-09,1.137537760461024
2015-03-10,1.6053033190296273
2015-03-11,1.0055391226587336
2015-03-12,0.23824813328451366
2015-03-13,1.2661381657159545
2015-03-14,0.994982458026497
2015-03-15,0.4628337458392746
2015-03-16,1.4541940385295105
2015-03-17,1.9422054211400819
2015-03-18,1.3617359155704838
2015-03-19,0.6123922819404513
2015-03-20,1.6564636303130786
2015-03-21,1.3992985981943296
2015-03-22,0.8785383328563183
2015-03-23,1.8783067886636728
2015-03-24,2.3714228703048867
2015-03-25,1.7925075845666405
