ds,yhat
2019-09-19,0.36190612077448764
2019-09-20,0.25885605396710804
2019-09-21,0.3211476027143431
2019-09-22,0.24342221929065005
2019-09-23,0.255337796856702
2019-09-24,0.1777252767239515
2019-09-25,0.14230608971273534
2019-09-26,0.06809713511511835
2019-09-27,-0.030123136161529687
2019-09-28,0.04216978034079755
2019-09-29,-0.02083184292863076
2019-09-30,0.009985982630798612
2019-10-01,-0.04516825612428767
2019-10-02,-0.05525641068697948
2019-10-03,-0.10198691206744499
2019-10-04,-0.17132935718110567
2019-10-05,-0.06951063722723802
2019-10-06,-0.1030743161881342
2019-10-07,-0.043608717403328334
2019-10-08,-0.07155756209104117
2019-10-09,-0.056399372983216844
2019-10-10,-0.08042295748862953
2019-10-11,-0.1300198152738326
2019-10-12,-0.011743247919599131
2019-10-13,-0.032362824932466505
2019-10-14,0.036409642282266674
2019-10-15,0.014108794847730657
2019-10-16,0.03126233337675279
2019-10-17,0.005821574706166566
2019-10-18,-0.04835103077845883
2019-10-19,0.06251946042561228
2019-10-20,0.032054179117322966
2019-10-21,0.08898132868435855
2019-10-22,0.05331083493932158
2019-10-23,0.0560664164757239
2019-10-24,0.01570152764581821
2019-10-25,-0.05342740872874624
2019-10-26,0.04292678934542856
2019-10-27,-0.0011767393277643534
2019-10-28,0.04338287919626838
2019-10-29,-0.0030465436070434837
2019-10-30,-0.009165760175047
2019-10-31,-0.05631368255698005
2019-11-01,-0.12999755834064408
2019-11-02,-0.035906431625698995
2019-11-03,-0.07998905806676043
2019-11-04,-0.03320120168723602
2019-11-05,-0.07533561009981159
2019-11-06,-0.0752909936272424
2019-11-07,-0.11465363889012681
2019-11-08,-0.17921841989258686
2019-11-09,-0.07499220836963043
2019-11-10,-0.10826118441340987
2019-11-11,-0.050327291417011547
2019-11-12,-0.08132746388395189
2019-11-13,-0.07049226702305299
2019-11-14,-0.0997178728833453
2019-11-15,-0.15507840169728182
2019-11-16,-0.04282186014758907
2019-11-17,-0.06943136588779336
2019-11-18,-0.006357044479925758
2019-11-19,-0.03383232009129444
2019-11-20,-0.021131280761769636
2019-11-21,-0.05014103393429398
2019-11-22,-0.10687602238199194
2019-11-23,0.002522572855651148
2019-11-24,-0.02827919941013214
2019-11-25,0.0294540767874044
2019-11-26,-0.004296015536266032
2019-11-27,0.001433293367393798
2019-11-28,-0.03499446272603335
2019-11-29,-0.09933756027681745
2019-11-30,0.0025163218628382333
2019-12-01,-0.03552379785191215
2019-12-02,0.015502621578600106
2019-12-03,-0.024222099543514092
2019-12-04,-0.02356443257364184
2019-12-05,-0.06402455182858056
2019-12-06,-0.13126218376228926
2019-12-07,-0.03110618920994307
2019-12-08,-0.06962913967872557
2019-12-09,-0.017891866585102
2019-12-10,-0.05577133061347431
2019-12-11,-0.052228161644272186
2019-12-12,-0.08888750740971306
2019-12-13,-0.15155994420562283
2019-12-14,-0.046245423569448885
2019-12-15,-0.07920171449322709
2019-12-16,-0.021682528797606737
2019-12-17,-0.05375889073969474
2019-12-18,-0.04458031285660566
2019-12-19,-0.07594961892567884
2019-12-20,-0.13383835432280464
2019-12-21,-0.024385925094673938
2019-12-22,-0.05396406504889831
2019-12-23,0.006088070292080382
2019-12-24,-0.024355455954560443
2019-12-25,-0.014467592409926927
2019-12-26,-0.04604324884617424
2019-12-27,-0.10501587713472549
2019-12-28,0.002541236496032287
2019-12-29,-0.029652538739915732
2019-12-30,0.02717591516880149
2019-12-31,-0.006970333289190764
2020-01-01,-0.001123398353444563
2020-01-02,-0.03693071893354605
2020-01-03,-0.1001769405904007
2020-01-04,0.003209564513907942
2020-01-05,-0.032915790405636136
2020-01-06,0.020342724071831193
2020-01-07,-0.01690664295213251
2020-01-08,-0.013611561925585755
2020-01-09,-0.05135827587953693
2020-01-10,-0.11589512409482101
2020-01-11,-0.013139790258965722
2020-01-12,-0.04925159270694775
2020-01-13,0.004626151018683661
2020-01-14,-0.03146506565698917
2020-01-15,-0.026548572987000855
2020-01-16,-0.06230782880975624
2020-01-17,-0.12460062636647935
2020-01-18,-0.019461978712836385
2020-01-19,-0.053171799605556895
2020-01-20,0.0030074223557599936
2020-01-21,-0.03099060611018952
2020-01-22,-0.024297325020042948
2020-01-23,-0.05868460297386484
2020-01-24,-0.12008088772755182
2020-01-25,-0.014571330444579728
2020-01-26,-0.04846346834030227
2020-01-27,0.006976273513671603
2020-01-28,-0.028298344502612434
2020-01-29,-0.023375296671136574
2020-01-30,-0.05996101601566473
2020-01-31,-0.1238987966413364
2020-02-01,-0.02117191622879825
2020-02-02,-0.05797294846018537
2020-02-03,-0.005444408727957123
2020-02-04,-0.04350419547213815
2020-02-05,-0.04111224026300122
2020-02-06,-0.07985201359272187
2020-02-07,-0.14545359437141642
2020-02-08,-0.04380118158770545
2020-02-09,-0.08100636280979148
2020-02-10,-0.02815214134066419
2020-02-11,-0.06512106120820535
2020-02-12,-0.06086374251659335
2020-02-13,-0.09698139960686847
2020-02-14,-0.15924900421612304
2020-02-15,-0.05362195674798242
2020-02-16,-0.08630759612455854
2020-02-17,-0.02850659674116282
2020-02-18,-0.06023766797772584
2020-02-19,-0.05060197239181154
2020-02-20,-0.08136096276841477
2020-02-21,-0.13845444810239982
2020-02-22,-0.02800191496487458
2020-02-23,-0.05636860837548414
2020-02-24,0.005098401001724422
2020-02-25,-0.023749429357736676
2020-02-26,-0.012121925560312281
2020-02-27,-0.04186403258375799
2020-02-28,-0.09897062335654341
2020-02-29,0.01041457422222191
2020-03-01,-0.020065662987715005
2020-03-02,0.038282304826467224
